Slide #,Slide Mount Date,Subject,Slide Mount Notation,Scanned
3933,Feb-82,snow scene in garden,,X
3934,Feb-82,snow scene in garden,,X
3935,Feb-82,snow scene in garden,,X
3936,Feb-82,snow scene in garden,,X
3937,Feb-82,snow scene in garden,,X
3938,Feb-82,snow scene in garden,,X
3939,Feb-82,snow scene in garden,,X
3940,Feb-82,snow scene in garden,,X
3941,Feb-82,snow scene in garden,,X
3942,Feb-82,snow scene in garden,too dark,X
3943,Feb-82,snow scene in garden,,X
3944,Feb-82,snow scene in garden,,X
3945,Feb-82,snow scene in garden,,X
3946,Feb-82,snow scene in garden,,X
3947,Feb-82,snow scene in garden,,X
3948,Feb-82,snow scene in garden,,X
3949,Feb-82,snow scene in garden,,X
3950,Feb-82,snow scene in garden,,X
3951,Feb-82,snow scene in garden,,X
3952,Feb-82,snow scene in garden,in the folder,X
3953,Feb-82,snow scene in garden,,X
3954,Feb-82,snow scene in garden,,X
3955,Feb-82,snow scene in garden,,X
3956,Feb-82,snow scene in garden,,X
3957,Feb-82,snow scene in garden,,X
3958,Feb-82,snow scene in garden,,X
3959,Feb-82,snow scene in garden,,X
3960,Feb-82,snow scene in garden,,X
3961,Feb-82,snow scene in garden,,X
3962,Feb-82,snow scene in garden,,X
3963,Feb-82,snow scene in garden,,X
3964,Feb-82,snow scene in garden,,X
3965,Feb-82,snow scene in garden,,X
3966,Feb-82,snow scene in garden,,X
3967,Feb-82,snow scene in garden,,X
3968,Feb-82,snow scene in garden,,X
3969,Feb-82,snow scene in garden,,X
3970,Feb-82,snow scene in garden,,X
3971,Feb-82,snow scene in garden,,X
3972,Feb-82,snow scene in garden,tree,X
3973,Feb-82,snow scene in garden,,X
3974,Feb-82,snow scene in garden,,X
3975,Feb-82,snow scene in garden,,X
3976,Feb-82,snow scene in garden,,X
3977,Feb-82,snow scene in garden,,X
3978,Feb-82,snow scene in garden,,X
3979,Feb-82,snow scene in garden,,X
3980,Feb-82,snow scene in garden,,X
3981,Feb-82,snow scene in garden,,X
3982,Feb-82,snow scene in garden,,X
3983,Feb-82,snow lower pond,,X
3984,Feb-82,snow zigzag bridge,,X
3985,Jun-82,,,X
3986,Jun-82,,,X
3987,Jun-82,,Sand and Stone garden,X
3988,Jun-82,,,X
3989,Jun-82,,,X
3990,Jun-82,,,X
3991,Jun-82,,,X
3992,Jun-82,,,X
3993,Jun-82,,,X
3994,Jun-82,,Cornus mas,X
3995,Jun-82,,,X
3996,Jun-82,,Skimmia japonica,X
3997,Jun-82,,,X
3998,Jun-82,,,X
3999,Jun-82,,,X
4000,Jun-82,,,X
